name,N,board_1,solution,score,tier,is_solved
puzzle_224,10,AABBBBBCCCDAABBBBCCCDDDDDBBBCCDDDDDEFFFCDDDDEEFFFFDDGGEFFFFFDGGHEEFFIFDHHHHEIFIFHHHHHJIIIFHHHHJJJIII,x......x....x.x............x.x..x..x....x........x...x..x....x......x....x.x.....x......x.....x.x...,73,Beginner,True
puzzle_7751,10,AAAAAAAAABCCCAABBBBBCDAAAEBBBBDDAAEEEBBBDDDDDEEEFFDGDHHEHFFFGGDHHHHHFFHGHHHHIHFFHHHIIIIHFFHHHHIIIJJJ,....x....xx.x............x.x..x.x...........x.x....x......x....x..x....x......x....x.x...........x.x,74,Beginner,True
puzzle_6375,10,AAAABCCCCCAAAABBBCCCAAABBCCCCCADABBBBEECADDDBBFEEEAGGGGBFEHHGGIIGGFEHHGGIIIGJEEHIIIIJJJJHHJJJJJJJJJH,..x.x.....x......x.....x.x.....x......x....x..x....x.......x....x.x.....x.....x.x....x...........x.x,75,Beginner,True
puzzle_4089,10,AABBBCCCCCAAABCCBBCCADDBBBBBBEADDDDBBFEEAAADDDFFEEAAADDDFFFFAGAHHHHIFFAGGHJJIIIIAGGJJJJJIIAJJJJJJJII,..x...x...x...x.......x......x.....x.x..x........x...x...x...x...x.......x....x..x....x.......x...x.,92,Beginner,True
puzzle_1322,10,AAAAAABBBBAAACCABBBBDAAACEEEBBDDCCCFEGGBDDCCCFGGGBDCCFFFGGGGCCCCFHHGGGIICCFFHHHJIIHHHHHHJJIHHHHHHHJJ,....x.x.....x......x.....x.x...x.x...........x..x.x.x...........x..x...x.......x...x..x...x.......x.,93,Beginner,True
puzzle_6319,10,AAAAAAAAAABBCCAAAADDBBECACAADFBBECCCCADFEEEECCFFFFEGGGGGFGFHGGGIGGGGHHGJIIGJGHHHGJJIJJGHHHJJJJJJJHHH,....x..x..x........x..x..x....x.......x...x.x...........x.x..x.x............x..x.x.x...........x.x..,95,Beginner,True
puzzle_6457,10,AAABBCCCCCAAAABBCCCCADAAEEEEECDDEEEEEEFCDDDEGEHFFFDDDEGGHHHHDIDGGGHHHHDIDDGHHHHHDIDDGHJJJHDIDDDDDJHH,x..x...........x.x..x........x..x..x...........x.x..x.x...........x.x..x..x...........x.x..x.x......,95,Beginner,True
puzzle_1569,10,AAAAAAABBCDAEEBBBBBCDAFEEBCCCCDFFEECCCGCDFEECCCCGGDHHHHCCCCGDHIIHHHICGDDIIIIIICCDDIIJJJICCDDDJJJJJJJ,x...x...........x.x...x.x...........x.x..x.x.............x.x.x...x.......x...x..x....x......x......x,97,Beginner,True
puzzle_8754,10,AAAABBBBBBAAACCCCBDDEAAFFCCBDDEEEFCCCGGDEEEFFFFGGGEEEFFFGGGGEHHHFFGGGGEHHFFFFGIGEJJJJJJGIIJJJJJJJGGI,....x.x...x.......x...x...x.......x....xx.x............x.x...x.x...........x..x..x.x.............x.x,99,Beginner,True
puzzle_8993,10,AAAABBCCCCAADDDBCCCCADDDDBBCCCAAADDEBBBCAAAEEEBFFFGGGEEEHHHHGGGGGHHHHHIGGJJJJHHHIGGJJJJJHHIGGGJJJJHH,.....x..x..x.x............x.x..x..x............x.x...x.x...........x.xx.x...........x.x...x.x.......,101,Beginner,True
puzzle_9965,10,AABBBBBCCCADDDBBBBEEAADDDBBBBEFAAGGGBEBEFFFGGGBEEEFFFGGGEEEEFFFFHHHIEEFFJJHIHIEEFFJJJIIIEEJJJJJJIEEE,.......x.xx.x...........x.x....x......x....x.x.....x......x.....x.x...x.x............x.x.....x.....x,101,Beginner,True
puzzle_487,10,ABBBBBBBBCAABAADBBCCEAAADDDBCFEAAGDDDCCFEEEGGDCCCFHHEEGCCCFFHHEGGICCFFHHHJGICIIIHHHJJIIIIIHHHHJIIIII,x......x.......x...x.x.....x.....x.x....x........x..x.x...........x.x..x.x............x.x...x.x.....,105,Beginner,True
puzzle_6540,10,AABBBBCCDDAAABBBCCCDAAAABBBDDDEEAABBBBBDEEAAFFGGGDEEAFFFFFGDHHHFFFIFDDHHJJIFIIIDJJJIIIIIDDJJJJJIIIID,...x..x....x......x....x.x.....x.......x....x.x...x.......x...x..x....x......x....x......x....x..x..,105,Beginner,True
puzzle_6474,10,AAAAAABBBBACAAABBBBBACCCACBDDEAFGCCCBDEEFFGGGCDDEEFFFGGGDEEEHFIIGGJEEEHFIIIJJJEEHIIIIIIEEEHHIIIIIEEE,.....x..x..x.x............x.x...x.x.....x......x....x.x.....x........x.....x.x.....x.....x.x....x...,107,Beginner,True
puzzle_9036,10,ABCCDDDDDDABCCDDDEDEABBCFDEEDEAFFFFEEEEEAAFFFFFEEEAAAAAAFEEEAAAAGGFGGHIAAGGGGGGHIIIIGJJGHHIIGGGGJJHH,.x.x...........x..x..x.x............x.x.x...x.......x...x.......x....xx......x....x..x...........x.x,108,Beginner,True
puzzle_393,10,AABBCCCCCCAABBBCCDCCAAABECCDDDAAEEECDDDDFAAAECEDDDFAAAEEEGGGFAAHHEEEIGFAAAHHHIIIFFJHHIIIIIFJJJHIIIII,..x.....x.....x.x....x......x.....x.x...x.x............x.x.....x.....xx....x...........x.x.x.x......,109,Beginner,True
puzzle_7537,10,AABBBBBBBBAAAACCDDDBAAACCCDBBBAECCDDDFGGAEEEEDDFFGHEHIEDDJFGHHHIJJJJJGHHHIIJGJGGIIIIIIGGGIIIIIIIIIII,.x.......x.....x.x.....x.....xx......x.....x.x.....x......x.....x.x...x.x.............x.x...x.x.....,109,Beginner,True
puzzle_8222,10,AABBBBCCCDAAABCCCCCDAEEBBFCCCDAEEBBFFFDDAAEGBFFFDDAAGGGGFFDDAAGGGHHDDDAHGGGHIDDJAHHHHHIIJJHHHHHHIIIJ,x..x...........x.x...x.x...........x..x.x.x.............x.x...x.x...........x..x.x..x............x.x,110,Beginner,True
puzzle_6054,10,AAAABBBCCCAAAABBBCCCAAAAACCCCCAADDAACEEEFDDDDDCGGGFFDDDDGGGGFFDDDHHHGGIFIDJHJHHHIIIJJJJJHHJJJJJJJHHH,....x.x....x......x....x.x...........x.xx.x..............x.x.x.x...........x..x.x.x...........x.x...,114,Beginner,True
puzzle_6577,10,AABBBBBBBCAAABBBDDBCAAABBBDDCCAAEEBFDCCCEAAEBFDCCCEEEEFFGGCCHHHFFIGGCCHHHHIIIGJCHHHIIIGGJJHHHIIIIGJJ,x...x.......x...x.......x...x...x...x...x........x.....x.x...x.x...........x..x..x.x.............x.x,118,Beginner,True
